ticker,name,sector,industry,marketCap,weight,return_1d,return_ytd,return_1y,return_5y,return_10y
LYV,Live Nation Entertainment,Communication Services,Movies & Entertainment,36650229760.0,0.053117318388450616,-0.3002051788658311,7.418621540441506,22.692968747188914,98.96749829177412,616.6666272586383
SYY,Sysco,Consumer Staples,Food Distributors,36523253760.0,0.05293329158523932,-0.013104113381190441,5.80405111382396,9.356984648744927,8.33583971471581,111.04448169160723
KDP,Keurig Dr Pepper,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,36004651008.0,0.05218167863013651,-0.11308211786292821,-3.5915493055479364,-22.629934644118897,-16.626038736614003,137.38170644789292
IRM,Iron Mountain,Real Estate,Other Specialized REITs,35855122432.0,0.051964966292135505,2.0835090123071165,45.97868345092802,48.146854746931126,273.3557940828545,497.5587181208688
PRU,Prudential Financial,Financials,Life & Health Insurance,35704799232.0,0.05174710230252731,0.9345764230021425,-8.675050125887706,8.644079695776895,35.910793195075016,104.02124626638329
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,35583619072.0,0.05157147543243035,-2.530778990802518,6.922326397647205,13.135181182236334,250.12878336276415,66.8296904929167
JBL,Jabil,Information Technology,Electronic Manufacturing Services,34876002304.0,0.050545923739876306,2.670271464048768,37.436593798002285,144.9608151738513,528.0721472984009,1863.8091822867566
HBAN,Huntington Bancshares,Financials,Regional Banks,34753261568.0,0.05036803512100439,1.2462853395754037,-1.4098040024011715,29.599689112121407,40.48721253993652,150.87633910023683
ACGL,Arch Capital Group,Financials,Property & Casualty Insurance,34733039616.0,0.05033872736850588,-0.10246795560362454,3.867459226308201,5.314894874327636,161.2744106265668,333.2613701064885
FISV,Fiserv,Financials,Transaction & Payment Processing Services,34300628992.0,0.049712032994692575,0.26574670267520695,-2.2106983216959586,-69.26099958595198,-48.50674321868335,28.846928409977735
IR,Ingersoll Rand,Industrials,Industrial Machinery & Supplies & Components,33983447040.0,0.04925233997661927,0.24475416900158198,7.859572394577552,19.50715383720847,71.76781464957303,
GEHC,GE HealthCare,Health Care,Health Care Equipment,33833914368.0,0.049035621702269785,-0.6830995328350076,-10.389351746118791,19.162779680044075,,
KVUE,Kenvue,Consumer Staples,Personal Care Products,33752127488.0,0.048917087663782,-0.17036164455254132,2.6668021153610777,-21.601427967510933,,
ON,ON Semiconductor,Information Technology,Semiconductors,33712396288.0,0.04885950508342233,3.071913452283015,50.89946456317848,146.99768783530024,115.51636250462063,767.7484841559
WDAY,"Workday, Inc.",Information Technology,Application Software,33648220160.0,0.04876649437527026,3.3190669059013356,-37.82982330753227,-42.11383586632771,-48.8076170859608,67.7681600544082
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",33481426944.0,0.04852476032838101,2.783626993087518,-3.21877762785302,82.2461443921906,61.940113725790226,165.5803421032512
NRG,NRG Energy,Utilities,Independent Power Producers & Energy Traders,33381287936.0,0.0483796284804807,-6.289872605073732,-5.1091268973088795,62.61132917791752,378.42976153748526,1270.0322551390393
PAYX,Paychex,Industrials,Human Resource & Employment Services,33353295872.0,0.04833905947489535,1.2287921538363333,-13.390418630878475,-33.48944323080549,10.302733130220322,136.16273958635153
RMD,ResMed,Health Care,Health Care Equipment,33008816128.0,0.04783980366230587,-0.8679623750307064,-7.412348134760316,7.167829904938627,14.777111322090741,322.5955562386392
ADM,Archer Daniels Midland,Consumer Staples,Agricultural Products & Services,32947169280.0,0.04775045864934679,1.9838929189910592,16.655936899989786,48.01633608491911,33.93641684457938,136.65057860126652
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,32945317888.0,0.047747775419829,2.3919201271241475,-12.134780380255295,4.548137173852362,13.278427716846885,146.03033233755784
KMB,Kimberly-Clark,Consumer Staples,Household Products,32707964928.0,0.047403778865664936,-0.30351622164951353,-1.6201875272973898,-27.930433119301767,-16.60892942795229,2.645581403333064
CPRT,Copart,Industrials,Diversified Support Services,32680273920.0,0.04736364618169365,0.9267490329543104,-10.616897240217549,-43.43163849044862,11.336459944609679,530.4388086141278
MTB,M&T Bank,Financials,Regional Banks,32623491072.0,0.047281350582567265,0.4067824932397546,8.414638958444588,41.24144388381723,72.00359826566891,142.64974410193986
AXON,Axon Enterprise,Industrials,Aerospace & Defense,32531025920.0,0.04714734048356426,0.2234066979890148,-28.34324407616693,-27.841227662549883,167.7564944471221,2077.7237328066008
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,32426035200.0,0.04699517703087673,1.0938334694650553,13.501916111601652,8.943574205667915,22.00877529377141,144.84463398479159
UAL,United Airlines Holdings,Industrials,Passenger Airlines,32111071232.0,0.04653869854551114,-2.8388991188724066,-12.476770381018076,49.185519018595244,96.64016930885649,68.78840654883287
CBOE,Cboe Global Markets,Financials,Financial Exchanges & Data,31963152384.0,0.046324319192466976,1.48696119849816,22.990465216427648,40.968355684886035,210.75594301040664,425.66812735671317
OTIS,Otis Worldwide,Industrials,Industrial Machinery & Supplies & Components,31461761024.0,0.04559765077372203,-0.859630290579394,-8.194182907775671,-16.540076753728684,23.696228995258338,
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",31436249088.0,0.04556067622714778,-1.4372829037146428,19.33200294211257,144.86813264662968,300.6732690093968,401.83530697298255
CHTR,Charter Communications,Communication Services,Cable & Satellite,30985474048.0,0.0449073662348765,3.410534819858335,16.919917750693504,-27.811538644720947,-62.49731873201867,23.437425069475882
ATO,Atmos Energy,Utilities,Gas Utilities,30817966080.0,0.04466459629517562,-0.1661828936158738,10.572017402670774,20.840589186498228,101.71469828868157,224.93394038514117
AEE,Ameren,Utilities,Multi-Utilities,30780436480.0,0.044610204502129706,-1.2776172949189868,11.070628457967334,16.053410229175636,49.90893557877018,212.9557484106656
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,30765504512.0,0.044588563543706904,-0.7928284743939584,3.9019214372762345,-6.127694752255708,24.401296958390507,
HAL,Halliburton,Energy,Oil & Gas Equipment & Services,30712897536.0,0.04451232005186677,-1.2651445528897742,24.519259906563697,67.26861173521075,103.19636541416605,10.272358484864363
DTE,DTE Energy,Utilities,Multi-Utilities,30342979584.0,0.04397619654697588,-0.7552052269815035,12.7762371546855,12.881251901824143,42.510125802946,173.9414456913996
STLD,Steel Dynamics,Materials,Steel,30331131904.0,0.04395902565896657,4.507786765743171,19.27633490975007,79.37544096312328,351.3392963248889,946.5725702257288
NTRS,Northern Trust,Financials,Asset Management & Custody Banks,30067773440.0,0.04357733922823514,-0.10680960356486136,14.791306391220772,84.59274224658482,72.18870481305515,188.5494907423914
RJF,Raymond James Financial,Financials,Investment Banking & Brokerage,30062819328.0,0.04357015921473565,0.3229031256435366,-6.595408990495244,15.595603122420322,93.51746054036,440.4208448638305
IQV,IQVIA,Health Care,Life Sciences Tools & Services,29996171264.0,0.04347356592026944,0.17000327641105706,-21.56897620070295,22.826759786523287,-18.588799520084653,153.52838699369906
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,29977165824.0,0.04344602126327266,2.896497974557999,46.09463813482759,1.067902675576815,183.2338177812826,2849.450791999474
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,29925554176.0,0.04337122030411576,1.2918183583557896,13.618983783726346,39.25719412387196,63.084013997753765,378.61307098939136
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,29908459520.0,0.04334644495368989,1.5570141567423645,24.473264868355038,39.71093642394652,51.708006354171964,610.0615385234915
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,29288814592.0,0.042448391185844564,-0.5367034287863337,-11.845666673254962,10.42801124805235,18.736984768677733,222.675427790976
PPL,PPL Corporation,Utilities,Electric Utilities,29131354112.0,0.042220183108991345,-0.7432109485525196,11.137240220876897,11.877176656490352,60.72449553932102,62.34878797720205
CTSH,Cognizant,Information Technology,IT Consulting & Other Services,29084274688.0,0.04215195071943939,-1.6965757397572445,-25.48395249855796,-11.670981500824196,-18.058619470480807,13.69080267227558
HUBB,Hubbell Incorporated,Industrials,Industrial Machinery & Supplies & Components,29038458880.0,0.04208554969339682,1.9903977068824075,18.289027646098543,63.14303055680603,218.5715413371474,520.1865338043469
Q,Qnity Electronics,Information Technology,Semiconductor Materials & Equipment,28953896960.0,0.04196299377880659,1.3280599505077317,62.61307919482959,,,
FE,FirstEnergy,Utilities,Electric Utilities,28601812992.0,0.041452717135244156,-1.2974006606355393,10.302198433359045,22.475254615466312,67.14645818801954,115.84445237946768
CASY,Casey's,Consumer Staples,Food Retail,28484083712.0,0.041282091638750594,1.8192232929936658,38.27476319747276,67.73370778358712,254.5603839416225,632.5893946848031
SYF,Synchrony Financial,Financials,Consumer Finance,28302245888.0,0.04101855338385505,0.3063639320697531,-6.792782575755241,67.14413418283402,122.19626725196227,222.3873150218206
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,28158642176.0,0.04081042797394582,2.165356419895459,-26.85063721734697,45.199942511725325,-72.93298502214498,-8.414536806092777
WTW,Willis Towers Watson,Financials,Insurance Brokers,28038533120.0,0.040636353458979174,-0.36286017897138034,-8.803768543089586,-6.517193114096475,33.558687299176015,178.85162581795936
CFG,Citizens Financial Group,Financials,Regional Banks,28021360640.0,0.04061146531793197,2.0325915438604403,11.503208178640168,92.2832559564164,89.79286663956796,308.357371299462
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,27931301888.0,0.040480942823667244,1.6052432553038232,19.288947510234866,52.10777530413966,175.75182934343763,84.99318803657168
CNP,CenterPoint Energy,Utilities,Multi-Utilities,27926228992.0,0.04047359065606153,-0.6976726443268522,10.858554571614064,17.562588006137368,100.1455109696014,186.3875307668243
DG,Dollar General,Consumer Staples,Consumer Staples Merchandise Retail,27846516736.0,0.04035806337808428,-0.17366689309530337,-6.737647272500569,38.63541261799537,-37.197674557824534,75.12036552705526
STZ,Constellation Brands,Consumer Staples,Distillers & Vintners,27821940736.0,0.04032244528714016,-1.5158931929890818,13.947857524870821,-12.142171466457386,-26.961037338142546,19.29070872067735
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,27544395776.0,0.03992019831341123,-0.49177761844937384,-11.784678792908354,36.267298616094656,82.70131878051042,
EIX,Edison International,Utilities,Electric Utilities,27176286208.0,0.03938669570637898,-0.24028009744920809,18.962740838943382,30.291289428660107,45.28926166269889,54.281551187118616
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,27072860160.0,0.0392367999388149,-0.9225988588625889,-11.610586869108097,31.47103050048694,69.69090637332236,
MTD,Mettler Toledo,Health Care,Life Sciences Tools & Services,26924046336.0,0.03902112349362552,-1.187539900406398,-6.1450045393975365,31.812211950430203,3.739496027273015,268.2577814481185
BIIB,Biogen,Health Care,Biotechnology,26906707968.0,0.03899599493046444,3.3774964918122263,3.104256431396557,54.57380945489163,-32.891658804555476,-31.046678612468902
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,26461188096.0,0.0383503012733067,-0.18181540749290237,-6.682697962578166,-0.4006891815166669,66.30681321810256,416.44320466516496
DOW,Dow Inc.,Materials,Commodity Chemicals,26453207040.0,0.0383387342982726,3.2865225668284648,53.29838024205915,39.461459931489216,-22.692465907292735,
KHC,Kraft Heinz,Consumer Staples,Packaged Foods & Meats,26290970624.0,0.03810360443907924,-1.157099407329809,-7.409565496453485,-19.79659237820648,-31.265812727720686,-55.38031074740929
AWK,American Water Works,Utilities,Water Utilities,26027911168.0,0.03772235136178763,1.2461054494664614,2.9415536895789574,-7.949302647350153,-8.57430017400117,128.3371473754231
CINF,Cincinnati Financial,Financials,Property & Casualty Insurance,25842354176.0,0.03745342290246254,-0.4975433368981652,3.3932672800569996,28.40216145522878,75.59775000028249,229.94499107600657
ES,Eversource Energy,Utilities,Electric Utilities,25756680192.0,0.037329255269257094,-1.068588972952389,1.725439711734933,24.802435079160425,-8.129907210596832,73.8878099123342
PPG,PPG Industries,Materials,Specialty Chemicals,25676421120.0,0.03721293548875634,-0.1044798596271157,10.579183814113847,17.69656341232031,-24.958114867113824,18.83592265762608
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,25385807872.0,0.03679174859516788,3.411884737350057,-7.709178357344692,59.955273301013264,80.55151947573007,179.9334680364494
HUM,Humana,Health Care,Managed Health Care,25366155264.0,0.03676326599510956,2.5348527657764075,-20.06644563736969,-19.214660213610955,-50.12302765701675,31.09321295506795
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,25291776000.0,0.03665546784286718,0.64222216530605,15.094169023884941,13.208451418747313,33.2941610166573,212.74638824361142
FICO,Fair Isaac,Information Technology,Application Software,25238216704.0,0.03657784415000297,-0.9417602995402952,-35.286957010082254,-44.2858679605024,103.09589071116218,885.3861858724906
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,25157400576.0,0.036460717026107474,-0.9426976889887584,-4.4349430919255255,-1.207680213575324,107.95680559407677,392.97886572799854
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,25030316032.0,0.03627653290966119,-0.3711346498469714,-25.73085939918608,-33.54353993243336,-64.21810900467186,-13.250539136602068
DXCM,Dexcom,Health Care,Health Care Equipment,24935114752.0,0.0361385573298664,1.0003176131991198,-2.88547962507959,-5.760532252912265,-33.5373200605816,285.44589978620405
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,24795054080.0,0.03593556686140162,0.9434450534516081,-18.46667096247373,-38.1785037598499,0.7082519395584352,139.9142588456206
AVB,AvalonBay Communities,Real Estate,Multi-Family Residential REITs,24705120256.0,0.035805225425765856,1.4204389150455965,-1.1941999835522132,-9.903061397098888,8.57931204747382,37.94428689866744
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,24693487616.0,0.03578836619605231,1.1965539188711016,3.495396800341788,-2.88012930162892,3.898237950782435,35.93930498084579
PHM,PulteGroup,Consumer Discretionary,Homebuilding,24478836736.0,0.03547727185339787,0.6875861495103219,7.224078755688579,35.249666301650336,154.564398138899,648.049775095519
OMC,Omnicom Group,Communication Services,Advertising,24361404416.0,0.035307076742169895,-0.21609021596802336,-2.504624779113085,11.39790888134289,18.67134347955064,32.62594525525735
RF,Regions Financial Corporation,Financials,Regional Banks,24185694208.0,0.03505241926461641,0.6398873464128263,3.7088584802361213,52.81807427267082,73.31992245872314,342.8522549855251
KEY,KeyCorp,Financials,Regional Banks,24127033344.0,0.03496740184970705,1.7889968378258292,6.8146059168048945,62.61840781315271,42.32730095396027,176.20963007957857
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,24043622400.0,0.03484651404904271,1.675978554601265,8.312156303618345,47.24372529016212,164.9224257093301,768.5532491081303
EFX,Equifax,Industrials,Research & Consulting Services,23945967616.0,0.034704982596502,1.136477277375425,-7.028842562393334,-9.496695447041038,7.067466581598536,85.82606793466263
CTRA,Coterra,Energy,Oil & Gas Exploration & Production,23885436928.0,0.03461725523850664,1.7157678767165008,18.981061191813552,25.7116795103014,148.94611295065025,84.9068665092432
JBHT,J.B. Hunt,Industrials,Cargo Ground Transportation,23802386432.0,0.034496889836509476,2.6603575256032075,28.11447343169331,96.83566837709093,56.47140422266712,210.49978109096728
BG,Bunge Global,Consumer Staples,Agricultural Products & Services,23735961600.0,0.03440062007303601,2.6832105407702755,32.948641948271785,59.877495241349024,72.24479139336042,176.06465877644828
CMS,CMS Energy,Utilities,Multi-Utilities,23734220800.0,0.03439809712492747,-0.9131821022156372,10.21941526810144,8.861640921714663,37.56569520368136,156.93485242250748
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",23620749312.0,0.03423364246268997,0.6823780235577281,7.739728831442894,90.83641288352278,261.85992355569766,400.72147598349204
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,23585802240.0,0.03418299353736743,-0.44433893734785457,-11.449037717412725,-9.121930323429561,34.470358974993,190.14952366802484
SBAC,SBA Communications,Real Estate,Telecom Tower REITs,23377215488.0,0.03388068795865347,-1.223445251862676,15.290734816121176,-1.6278394605654056,-18.678902821987243,132.30640188337372
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,23240857600.0,0.03368306394922426,0.38792398213780555,9.46098389956207,3.899469390540955,66.34970360674926,325.94517716842057
LEN,Lennar,Consumer Discretionary,Homebuilding,23181596672.0,0.03359717685926101,1.433346069546304,-9.28797532461736,-8.52668798387477,4.296935005996239,128.19992364045606
BRO,Brown & Brown,Financials,Insurance Brokers,23077074944.0,0.033445693118475665,0.08859651138843905,-12.47646293806175,-41.75233672586746,42.018790506514,327.3737688853889
ALB,Albemarle Corporation,Materials,Specialty Chemicals,22972616704.0,0.033294301391091935,-1.4766109577473152,35.6997506824906,274.69311870307445,39.17021784702608,239.62354586859806
CPAY,Corpay,Financials,Transaction & Payment Processing Services,22958127104.0,0.03327330155830612,0.8068316911501672,12.225955769562491,9.26699197792904,18.468831022964217,120.19582445021797
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,22950821888.0,0.03326271408077299,-0.3652666199497001,-12.552330992044036,-7.539548660047113,164.0721978540279,
L,Loews Corporation,Financials,Multi-line Insurance,22886293504.0,0.033169192846650715,-0.2514582695409273,6.185771765791204,30.50955246709799,109.70225516645881,190.99197482602497
CHD,Church & Dwight,Consumer Staples,Household Products,22872657920.0,0.033149430742525215,-0.34062160509455985,17.19300253703595,-7.1783847061101635,14.892582034924807,135.8592039124106
NI,NiSource,Utilities,Multi-Utilities,22864314368.0,0.03313733840064969,-1.0970866879071561,14.10764339844588,24.96095356799337,115.6478855161517,184.81986938104086
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,22416867328.0,0.03248885169152708,-1.7741461451607043,10.586839385955681,7.6996359403411985,-5.528932334303138,28.14221478088841
SW,Smurfit Westrock,Materials,Paper & Plastic Packaging Products & Materials,22385643520.0,0.032443598906982576,1.0890129408000382,8.781923785833445,6.1969065228437925,-0.3779631162893371,120.4738744477344
VLTO,Veralto,Industrials,Environmental & Facilities Services,22377777152.0,0.032432198149706215,-0.7584110968860136,-8.196265665291913,1.3362055198625322,,
STE,Steris,Health Care,Health Care Equipment,22221463552.0,0.032205652250430386,0.27459603809405486,-9.220202589737703,2.647200924447035,13.017556102591389,246.45075494502916
LH,Labcorp,Health Care,Health Care Services,22181257216.0,0.032147381053645806,-0.5504619013935397,7.234183573732844,25.313154387968773,26.472016754124272,176.30216070492492
LYB,LyondellBasell,Materials,Specialty Chemicals,22135517184.0,0.03208108985005031,3.4857481590501393,56.37005923555063,31.99090694908584,-7.6264329132005315,33.809249445923584
CHRW,C.H. Robinson,Industrials,Air Freight & Logistics,21820301312.0,0.03162424627925254,0.9383183733180145,12.740781847676107,105.65917497987184,107.7722867495595,210.75906226157645
DGX,Quest Diagnostics,Health Care,Health Care Services,21728489472.0,0.0314911830278338,0.6614671612511058,13.9690980375204,22.008606645099317,67.3334818242269,220.44582651305555
MRNA,Moderna,Health Care,Biotechnology,21649676288.0,0.03137695877835025,1.6195065378171947,76.89565480525759,120.8780085598009,-65.18050734938734,
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,21392951296.0,0.031004886263999484,1.154872219446501,-4.8446963468315785,20.07426057166315,-30.218088232133656,80.88115493502612
DLTR,Dollar Tree,Consumer Staples,Consumer Staples Merchandise Retail,21327003648.0,0.030909308085125185,1.246105627321259,-16.014093529329323,35.51933387306592,-7.813302925926013,31.080420924010866
NTAP,NetApp,Information Technology,"Technology Hardware, Storage & Peripherals",21150865408.0,0.030654030259154433,2.162060808019528,0.8143043995586297,31.770859271143337,59.62778019295134,468.98928153674325
PFG,Principal Financial Group,Financials,Life & Health Insurance,20857372672.0,0.03022867011257702,0.020800949196031482,8.538715949656162,38.495363446335176,87.22188983713923,222.0972598212932
FSLR,First Solar,Information Technology,Semiconductors,20683196416.0,0.02997623579753331,1.0764561150373497,-29.835238002961873,50.40631383350836,142.55292844347088,211.87621789708575
LUV,Southwest Airlines,Industrials,Passenger Airlines,20546918400.0,0.029778727546899673,-2.0608923943603585,1.6964872201537196,72.45242692132206,-24.573331359174986,0.22393653458510077
GPN,Global Payments,Financials,Transaction & Payment Processing Services,20390809600.0,0.029552478465048382,0.6356212063213906,-3.2581695435092706,6.162206863172925,-64.2079707783869,1.1123554529482549
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,20138903552.0,0.029187390064696905,1.7329782860286969,10.934612816163526,30.104354410679356,87.57717883605072,205.0121619258605
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,20038686720.0,0.02904214542617528,1.5599272430106836,0.6709515116439357,38.1779135227647,-11.836621557981076,300.7764311269338
EXPD,Expeditors International,Industrials,Air Freight & Logistics,19932100608.0,0.028887669765750634,1.364558360619772,-1.6791801932759864,41.63921688343149,43.1431522219329,243.03822684926763
NVR,"NVR, Inc.",Consumer Discretionary,Homebuilding,19827230720.0,0.028735681435343583,1.3719667420938775,-2.4990128881985707,-1.2948359564104228,44.652500378435825,306.23756238372926
LULU,Lululemon Athletica,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",19568666624.0,0.028360943500520496,-0.2809667767413315,-20.871875389956486,-33.56300926314477,-47.260427755528625,148.4880148719215
LDOS,Leidos,Industrials,Diversified Support Services,19568117760.0,0.02836014802982275,-0.22555316675682002,-15.406408056192722,12.117897078076778,62.58276630855715,379.0180640606173
IP,International Paper,Materials,Paper & Plastic Packaging Products & Materials,19532746752.0,0.028308884692431424,-0.6463820941629228,-7.433417191008463,-16.90942858161644,-14.334046205527951,40.40560200013357
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,19366369280.0,0.028067753184913977,0.743557104322079,10.194477714308414,24.200623982457813,13.893047458429319,
INCY,Incyte,Health Care,Biotechnology,19288483840.0,0.027954873518363572,-0.9200588107613039,-4.436994755712675,66.50060074438042,14.603285466107119,23.48069920598501
DD,DuPont,Materials,Specialty Chemicals,19260129280.0,0.027913779145936794,-0.7391731476240393,15.4602509754471,90.61994809333915,64.54165418825556,88.90525267224092
AMCR,Amcor,Materials,Paper & Plastic Packaging Products & Materials,19248824320.0,0.0278973948241025,-0.6914571061654606,0.34860953232465075,-8.853530084568229,-13.508724107886005,15.10066183709684
PKG,Packaging Corporation of America,Materials,Paper & Plastic Packaging Products & Materials,19039031296.0,0.02759334099075802,0.009374512637960741,1.678497622491859,16.809760879727275,75.70242777985273,355.76552742431096
IFF,International Flavors & Fragrances,Materials,Specialty Chemicals,19017744384.0,0.027562489787651922,-1.8977264946419825,10.0685477630037,5.168565582468609,-39.974661026323176,-20.805969104993814
CNC,Centene Corporation,Health Care,Managed Health Care,18837344256.0,0.02730103519107661,0.3667886063971837,-8.305403320704109,-36.88632472525225,-41.44887483630267,28.34171150320348
GIS,General Mills,Consumer Staples,Packaged Foods & Meats,18828273664.0,0.027287889147343987,-0.6197217484595119,-20.427009924726736,-35.173742296903455,-31.7621821545789,-17.36797351826731
BR,Broadridge Financial Solutions,Industrials,Data Processing & Outsourced Services,18821060608.0,0.027277435237651883,-1.0066286570588945,-26.445015877482938,-30.42671835140687,10.51732519039783,216.83669481496767
EVRG,Evergy,Utilities,Electric Utilities,18807306240.0,0.027257500979420164,-0.8498294941064133,12.69642244274456,23.962080375217298,53.72227945211616,132.32160351204487
LNT,Alliant Energy,Utilities,Electric Utilities,18699216896.0,0.02710084667909943,-0.5904164415281299,11.280242870532886,22.912234689306587,48.29049558235694,179.91687103299734
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,18680854528.0,0.027074234028815685,0.7385572764848192,6.353349711701561,-1.4723228250307918,-40.98618611175714,-7.073235223816809
WY,Weyerhaeuser,Real Estate,Timber REITs,18343325696.0,0.0265850521996149,1.0727074173431106,7.816800421635328,2.008727793239151,-18.627380282157592,17.39761486654732
HPQ,HP Inc.,Information Technology,"Technology Hardware, Storage & Peripherals",17983315968.0,0.02606328872172298,-1.4587475876308265,-10.000692248308596,-13.637739194061705,-29.743547718943596,114.11872425225344
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,17873788928.0,0.02590455076308202,1.400167591138901,1.7283032982775115,-2.315372603253707,4.870667883001367,61.571403301577554
FFIV,"F5, Inc.",Information Technology,Communications Equipment,17838682112.0,0.025853670320168342,1.0068533251762046,22.355139315601424,21.418358836043616,51.68349757607042,223.17825047844687
CF,CF Industries,Materials,Fertilizers & Agricultural Chemicals,17816363008.0,0.025821323157242594,2.893150627796648,45.46230755770924,58.39218128922676,179.2172979813987,339.6570287678816
CDW,CDW Corporation,Information Technology,Technology Distributors,17652772864.0,0.02558423133487306,2.1573598423455964,3.28948239756941,-8.135750023097676,-19.4140515280561,263.93650773039263
VTRS,Viatris,Health Care,Pharmaceuticals,17314938880.0,0.02509460724770972,1.294275043824844,20.361913442814682,105.86101502468908,39.946646901738994,-61.72125414976458
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",17299884032.0,0.025072788198832203,0.8753501564246369,-6.944443417663281,-8.568710705576743,661.5648830041018,929.6639908627233
LII,Lennox International,Industrials,Building Products,17181233152.0,0.024900827023928235,1.3036082803625115,-0.8019305029963952,-10.154913168124924,56.612346572474095,303.47295164709004
BALL,Ball Corporation,Materials,"Metal, Glass & Plastic Containers",17049763840.0,0.024710288046422668,-0.6978978818373949,20.377380032697157,37.1256797226684,-26.0573788481147,88.91815971516432
CSGP,CoStar Group,Real Estate,Real Estate Services,16978340864.0,0.024606774453703444,0.8559923014571202,-39.01659326466995,-49.736508272006205,-56.11930630532154,118.39394032347874
PTC,PTC Inc.,Information Technology,Application Software,16748702720.0,0.024273959011921586,0.7227669007679793,-17.254559112510826,-1.9573680735448962,-1.0127311461293864,311.42941761692146
INVH,Invitation Homes,Real Estate,Single-Family Residential REITs,16733742080.0,0.024252276499059356,1.5908190414497314,0.27061393180836113,-14.821038930304109,-5.145529368195256,
NWS,News Corp (Class B),Communication Services,Publishing,16450356224.0,0.02384156429238271,0.0667572041884279,1.0767416259305884,0.6118778333619179,26.68971905834625,159.0558480897414
TRMB,Trimble Inc.,Information Technology,Application Software,16258094080.0,0.023562918030578372,0.3030727113551013,-11.272822194105892,19.354285671235715,-12.490554517318309,173.6220513534854
KIM,Kimco Realty,Real Estate,Retail REITs,16226140160.0,0.023516607091915404,-0.5374165574415835,21.28144413573203,22.486298132289107,50.998215163289416,38.5597827221203
DECK,Deckers Brands,Consumer Discretionary,Footwear,16179134464.0,0.023448481556636286,-1.2800021701388942,3.998498554601615,5.100784974966022,103.25148343844259,1041.8093468573363
TXT,Textron,Industrials,Aerospace & Defense,15935862784.0,0.02309590697890318,-0.12007489315433162,5.134972484785005,38.683960964330396,57.990613373998954,132.4406280676831
NDSN,Nordson Corporation,Industrials,Industrial Machinery & Supplies & Components,15791220736.0,0.02288627670465156,0.4221405023204561,17.807018396112873,58.748154156402954,45.35232009095993,300.81212724839236
GPC,Genuine Parts Company,Consumer Discretionary,Distributors,15667932160.0,0.022707594099169018,-1.0545782300569129,-8.369894049828375,1.943337272936585,8.484850534279254,55.98262452828333
MAA,Mid-America Apartment Communities,Real Estate,Multi-Family Residential REITs,15516054528.0,0.022487477265308604,1.1958720885577367,-4.732762751744013,-13.789088667140348,0.40404453968327925,90.30198324636616
HII,Huntington Ingalls Industries,Industrials,Aerospace & Defense,15443333120.0,0.02238208185011783,-0.6636091115698406,12.484784340038836,82.02531330017639,110.87750256678777,229.1137856301359
IEX,IDEX Corporation,Industrials,Industrial Machinery & Supplies & Components,15342416896.0,0.022235823580091418,0.21367640118432618,15.666783411013219,27.833252389971697,-1.2469787758547457,179.1264281510497
APTV,Aptiv,Consumer Discretionary,Automotive Parts & Equipment,15284750336.0,0.022152247213778162,2.0295251943099446,-22.450280548507152,17.63682635477084,-54.954084082214415,-1.022373997683812
