ticker,name,sector,industry,marketCap,weight,return_1d,return_ytd,return_1y,return_5y,return_10y
TXN,Texas Instruments,Information Technology,Semiconductors,212775288832.0,0.3083856104153833,1.6882732139807732,32.50642427317163,62.40886098472871,45.464313393257406,420.9459144602824
ANET,Arista Networks,Information Technology,Communications Equipment,210092425216.0,0.3044972052419111,1.5953299909495344,24.88772341390262,134.33990625702532,762.4689394192599,4074.5114398862474
VZ,Verizon,Communication Services,Integrated Telecommunication Services,195869245440.0,0.2838828566427526,-0.23630636338224376,18.35226255257765,12.555480460837076,8.47897258532717,52.643125573949234
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,195480289280.0,0.2833191234974007,-0.11013218411987102,-11.133979288305662,23.498394564662426,10.538186559592067,269.61075838011016
NEE,NextEra Energy,Utilities,Multi-Utilities,191868731392.0,0.2780847163914103,0.03261445771041149,14.466063713900867,42.883995105426685,30.042461356908735,311.2580275245978
AMGN,Amgen,Health Care,Biotechnology,188759932928.0,0.27357898305535544,-1.446660373614872,7.613933973274634,30.241041506713163,58.08401622828161,189.60322878373725
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,188511043584.0,0.2732182555822703,0.009410232518880512,-4.9619986571992625,26.725152219848546,-40.476336136148284,11.67403481551521
APH,Amphenol,Information Technology,Electronic Components,187869298688.0,0.2722881433847013,1.1584800928658767,9.592739046970378,136.53823987906844,379.0472301596921,1060.7971343904658
ADI,Analog Devices,Information Technology,Semiconductors,186030194688.0,0.2696226402016452,2.58445962322027,39.637285708630166,119.47219260722326,168.88513709943126,680.6685491603687
T,AT&T,Communication Services,Integrated Telecommunication Services,183275110400.0,0.26562956208357696,-1.2448129794677576,8.974558476252415,0.6357434297591835,58.50412887489445,80.09574063849485
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,177330487296.0,0.2570137296968382,-0.6161253917733256,3.7992483725831194,26.655585428654092,153.59650436956832,373.2936880948284
BA,Boeing,Industrials,Aerospace & Defense,176877797376.0,0.2563576241026482,0.7610336248018434,-1.1810169868497922,39.024095315881446,-3.836621302745691,90.45012412442333
CRM,Salesforce,Information Technology,Application Software,171927207936.0,0.24918249321808486,2.2674892372088307,-26.371788903757075,-24.104147385559592,-17.088634891492283,148.23319223110101
GILD,Gilead Sciences,Health Care,Biotechnology,168642347008.0,0.24442158396038083,-1.2859664925238712,12.369747489817717,33.42517664528668,146.60668068449021,93.2146001924253
ABT,Abbott Laboratories,Health Care,Health Care Equipment,166817562624.0,0.24177683489564986,-0.8366879237895919,-21.820103837148086,-25.209092659824105,-12.120524299756386,163.30189752163236
APP,AppLovin,Information Technology,Application Software,165922390016.0,0.24047941754676222,2.8834825850920565,-20.59775106102282,106.09520146892267,716.2260665011751,
ISRG,Intuitive Surgical,Health Care,Health Care Equipment,165367005184.0,0.2396744712046755,-0.7693752088201444,-17.150072549709584,-3.550562306333427,72.20846044758362,550.1179439623696
SCHW,Charles Schwab Corporation,Financials,Investment Banking & Brokerage,163218407424.0,0.23656040361068015,0.942785823678638,-7.980146782787112,23.829410678896767,56.1375919578639,263.37112473006147
BLK,BlackRock,Financials,Asset Management & Custody Banks,163072868352.0,0.23634946673072393,-0.3535623254826925,-2.838861165792439,22.17985011778898,46.78780120559145,266.00290035536386
DE,Deere & Company,Industrials,Agricultural & Farm Machinery,160584187904.0,0.2327425006995732,0.6875990596331594,27.733269934079896,33.23418455337603,71.47038260914415,729.5321157767095
UBER,Uber,Industrials,Passenger Ground Transportation,159483396096.0,0.23114706940906105,0.4797654356980763,-6.480814273505042,2.9904307069145375,39.671951159223106,
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,158300192768.0,0.22943219508059104,0.33480610958607215,24.9093851320348,53.76988104275067,219.57958436181224,718.4903598623148
BX,Blackstone Inc.,Financials,Asset Management & Custody Banks,157659578368.0,0.22850372136604766,-0.06972136397117579,-17.827974801777412,2.2943007291783557,92.43053962114342,585.3732693739965
PFE,Pfizer,Health Care,Pharmaceuticals,156543565824.0,0.22688622992001603,-0.1451342850283477,11.123865196404047,33.322435969284946,-9.491012932547294,35.238231638350825
BKNG,Booking Holdings,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",152055824384.0,0.22038192723074307,0.0104183495824417,-9.608848521205104,5.7777395250235175,108.54727312061416,262.2543695108108
UNP,Union Pacific Corporation,Industrials,Rail Transportation,149713780736.0,0.21698748907031262,0.4141089785220764,9.308716551841002,17.192247876879584,27.889654497848593,275.6134107808751
WELL,Welltower,Real Estate,Health Care REITs,147563905024.0,0.21387156927811438,-0.508268716750504,12.438825899605877,44.58431147386093,212.72849015743031,339.9697488074049
QCOM,Qualcomm,Information Technology,Semiconductors,146877562880.0,0.21287682011248943,0.969168394857145,-19.989043062132993,2.9870963753499957,15.0001553536957,248.89189938840923
HON,Honeywell,Industrials,Industrial Conglomerates,145575477248.0,0.21098964385888572,-1.6313412583212061,17.86838408132163,26.642961305121627,18.800933033200607,173.05161855212415
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,142341390336.0,0.20630232386055175,0.35332301747679207,21.36114562796161,35.35469105522204,186.18186935126374,236.1751993236558
GLW,Corning Inc.,Information Technology,Electronic Components,142063878144.0,0.20590011189694724,0.6083464961038842,82.73814933168147,304.3179849950488,314.6703240259928,923.14695022111
LOW,Lowe's,Consumer Discretionary,Home Improvement Retail,141858455552.0,0.2056023829088924,0.6237057277197255,3.052991207636624,17.988447666567687,36.685384492187545,297.62837887202653
PANW,Palo Alto Networks,Information Technology,Systems Software,138360963072.0,0.2005332963655785,1.0187616281786438,-5.469140784769833,1.1151500327760466,182.5999959309896,625.080162065499
DHR,Danaher Corporation,Health Care,Life Sciences Tools & Services,138355228672.0,0.20052498521979617,0.38510911424902705,-14.966693603451587,5.361671795243739,-6.684935964595839,401.42639335002696
IBKR,Interactive Brokers,Financials,Investment Banking & Brokerage,138140467200.0,0.20021372093718148,-0.5629654750052171,20.983591509518405,104.77995519284748,350.0102259685513,764.975765047514
DELL,Dell Technologies,Information Technology,"Technology Hardware, Storage & Peripherals",135347724288.0,0.19616606233745396,3.9124916418247224,60.511362307724696,145.32018783524578,335.05684188971605,
PLD,Prologis,Real Estate,Industrial REITs,135201406976.0,0.1959539975162844,-0.04824763699100565,13.28692766310251,46.98185483465658,45.65483704968487,328.26266503075885
SNDK,Sandisk,Information Technology,"Technology Hardware, Storage & Peripherals",134762643456.0,0.19531807613327998,-0.8653699592431785,231.717792444981,2817.9290278581393,,
LMT,Lockheed Martin,Industrials,Aerospace & Defense,133963022336.0,0.19415914621925728,-1.842309579620216,17.557577178971286,28.676239557130813,71.76550220715168,234.33575869754387
SPGI,S&P Global,Financials,Financial Exchanges & Data,132290707456.0,0.19173537864781376,0.038408140484702535,-13.437921169382793,-3.5936294210495934,21.756975235864886,366.6701514312491
SYK,Stryker Corporation,Health Care,Health Care Equipment,129578893312.0,0.1878050140612061,-1.4505449376928325,-2.563186972057696,-1.4130114754828726,37.86576463304128,241.47804493040982
CB,Chubb Limited,Financials,Property & Casualty Insurance,129059487744.0,0.18705221422237095,-0.2539057437307424,6.741958799787806,16.277735845485665,118.65071481340723,221.32338815109622
COF,Capital One,Financials,Consumer Finance,127937552384.0,0.18542613855005272,-0.36808955409631805,-16.711523237462345,28.101026924435722,71.1961728199408,225.90429883940172
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",127907938304.0,0.18538321741861954,0.42682175045170023,99.40812780769635,929.1011865798674,631.2208924754192,1217.0830394415725
PH,Parker Hannifin,Industrials,Industrial Machinery & Supplies & Components,125767196672.0,0.18228053609434605,0.7726552126573472,11.66884101276624,79.26112762185356,240.79605214747457,925.8733604474256
NEM,Newmont,Materials,Gold,124931465216.0,0.18106926970802528,-1.4248958473041862,13.68544789578976,111.20686848866983,102.68087504317248,381.1255653057775
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",120917696512.0,0.17525191883686037,-1.460520310360569,88.04044864690617,621.4391477759893,665.4334414448023,3188.9786660238665
BMY,Bristol Myers Squibb,Health Care,Pharmaceuticals,120727814144.0,0.1749767130538757,-1.7284313320236055,11.746524739907006,26.11132499521609,9.395465676752067,20.76503447480105
VRT,Vertiv,Industrials,Electrical Components & Equipment,120292786176.0,0.17434620578869525,2.300386350120842,79.08138500138926,329.9940713281206,1350.1723186752272,
ACN,Accenture,Information Technology,IT Consulting & Other Services,120046772224.0,0.1739896457615667,-1.3103953543490032,-24.326157822716244,-29.981227109688035,-27.24478580456693,97.48866272398502
PGR,Progressive Corporation,Financials,Property & Casualty Insurance,119203725312.0,0.17276777672784072,0.5923570625904873,-3.882021887239273,-18.249169708746894,128.38726657405144,704.0019713358615
SBUX,Starbucks,Consumer Discretionary,Restaurants,112733724672.0,0.16339048903758782,-1.0500030517578085,18.599640641344273,24.761029569142835,-4.545582674152437,100.63741987582348
INTU,Intuit,Information Technology,Application Software,112653688832.0,0.1632744891885969,2.9446882574102107,-35.36858337231057,-30.280516266480994,3.243963982867326,321.64636515699925
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,111709700096.0,0.16190632024297064,-0.4578466625930422,-2.864223136526356,-10.206504355914703,99.48218812251332,422.14955354753687
CRWD,CrowdStrike,Information Technology,Systems Software,109852942336.0,0.15921523060397028,2.1700628433902303,-4.50416536897319,15.316010736155938,109.65633160700747,
MDT,Medtronic,Health Care,Health Care Equipment,109130219520.0,0.15816775315488896,-1.3806734049175096,-10.78189326775314,6.176163045794492,-22.807249957007826,39.701422616891314
EQIX,Equinix,Real Estate,Data Center REITs,108877365248.0,0.15780127911814862,1.4100398352764998,45.26533141278652,42.956342361246946,67.56785951882422,312.0019530148898
CMCSA,Comcast,Communication Services,Cable & Satellite,108332982272.0,0.1570122783028986,0.33749707830614817,9.908486699887952,-2.6393546935148393,-31.69744902904581,32.675009307715364
MO,Altria,Consumer Staples,Tobacco,108021334016.0,0.15656059127575828,0.6856824902002012,14.626799003917522,18.90531528913746,102.02265697866753,106.45685836568353
HCA,HCA Healthcare,Health Care,Health Care Facilities,106920484864.0,0.1549650768737883,-2.022539983030225,1.7966261508137737,43.68081388929341,158.50651811673293,543.0275233970372
MCK,McKesson Corporation,Health Care,Health Care Distributors,106028425216.0,0.15367217128975397,-0.8472064006672886,4.410032405697395,23.72105562911684,354.1893322144129,422.5343480814109
TT,Trane Technologies,Industrials,Building Products,105822724096.0,0.1533740386174754,0.23734114334488243,20.198778166376407,44.23416584964532,201.91979573662962,1032.3857140413254
SO,Southern Company,Utilities,Electric Utilities,105414205440.0,0.15278195259194025,-1.0580890671852528,8.103352669534413,5.194296140065635,70.49187146183486,184.96338373446383
NOW,ServiceNow,Information Technology,Systems Software,104307122176.0,0.15117740278719832,3.1657329222647856,-32.370292787658194,-35.42789266046271,-7.799842031266014,665.7809770027691
CME,CME Group,Financials,Financial Exchanges & Data,104289189888.0,0.15115141264703036,-0.06952257733232603,9.137397205324248,13.683441897403025,71.87204283534543,354.5665166411423
CEG,Constellation Energy,Utilities,Electric Utilities,104181448704.0,0.15099525809084527,-2.92022353938598,-21.380109950431446,39.83820482643004,,
HWM,Howmet Aerospace,Industrials,Aerospace & Defense,102488293376.0,0.14854128544101558,-0.0273797659471664,20.809782583220148,107.94254477735001,736.3404943737654,
ADBE,Adobe Inc.,Information Technology,Application Software,101350768640.0,0.14689261532523473,1.7099644044811901,-25.403536156967853,-28.71845940820744,-51.648160428885284,158.10235664571493
FCX,Freeport-McMoRan,Materials,Copper,100862812160.0,0.14618539618448312,-0.04272721790066214,35.77852176768281,115.79355622099183,109.5038939351908,528.91652943395
MAR,Marriott International,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",100354949120.0,0.14544932549480133,0.2090356839182128,21.07198867513853,73.44965505105732,177.14204552179623,512.9030875990119
DUK,Duke Energy,Utilities,Electric Utilities,99502784512.0,0.14421424173928138,-0.13277995045392066,9.799876185055712,8.692520157957272,53.09166051655123,146.14503594239756
CVS,CVS Health,Health Care,Health Care Services,98145263616.0,0.1422467204520931,-0.9314375061809987,-3.643982758718345,18.1475025515756,18.804331191283552,0.6551437892805989
KKR,KKR & Co.,Financials,Asset Management & Custody Banks,96242335744.0,0.13948871421647938,0.3088800188584484,-19.232485174736734,1.1602870067164872,106.2359372994997,739.1838613156611
FDX,FedEx,Industrials,Air Freight & Logistics,93953794048.0,0.13617181904619832,0.3517011227992306,34.874085075428326,93.93467526793025,54.85110134061899,175.2374114040241
NOC,Northrop Grumman,Industrials,Aerospace & Defense,93312933888.0,0.13524298913969285,-1.2446305467530006,12.536996256803178,23.52880082857791,106.36327471589956,282.5289794142921
BK,BNY Mellon,Financials,Asset Management & Custody Banks,93165289472.0,0.13502900088192796,0.19984382048436888,16.173638025867064,81.05776940931375,234.64222498630272,340.2559721225065
PNC,PNC Financial Services,Financials,Diversified Banks,91577294848.0,0.1327274427726813,0.9875011097424613,9.01825424255749,54.05166566527369,58.630327756206356,258.4778619656793
ICE,Intercontinental Exchange,Financials,Financial Exchanges & Data,91209859072.0,0.13219490017014404,-0.3907249202116936,0.7118128263515988,2.4310813600065595,43.042447269276465,275.82210238016194
UPS,United Parcel Service,Industrials,Air Freight & Logistics,91008466944.0,0.13190301273026767,0.6294608733348417,7.507140214695385,18.666965437606308,-26.170750598033287,46.29579128412284
PWR,Quanta Services,Industrials,Construction & Engineering,90779811840.0,0.13157161172872886,0.513385690709911,37.62027751682726,126.61208707935461,550.7563647548781,2593.7810544710624
BSX,Boston Scientific,Health Care,Health Care Equipment,90641825792.0,0.13137162181507453,-5.044374138456343,-35.603418574559065,-35.880992517466716,48.28592291418008,210.38169395663613
WM,Waste Management,Industrials,Environmental & Facilities Services,90419814400.0,0.13104984986957785,0.10269958949462588,3.0546612968120446,-1.4434526085534416,79.69108176664238,374.273132858593
GD,General Dynamics,Industrials,Aerospace & Defense,89958744064.0,0.13038159812948008,-1.2340520952260237,-2.432761386281246,22.51693455843169,100.7979103192195,202.12855232666556
CVNA,Carvana,Consumer Discretionary,Automotive Retail,88720490496.0,0.12858693680149944,3.731321833310064,0.4347258549344257,90.14709960313148,53.0632383050619,
USB,U.S. Bancorp,Financials,Diversified Banks,88635006976.0,0.1284630413640153,0.12295748190582767,6.7839067415425225,55.54535626750472,25.952834851849428,92.34922367855238
SNPS,Synopsys,Information Technology,Application Software,88300519424.0,0.1279782522305304,2.5290328694242303,-4.052704024919196,11.523759808087464,84.25471302747565,848.8472516120197
CMI,Cummins,Industrials,Construction Machinery & Heavy Transportation Equipment,88016060416.0,0.12756597190746383,1.503554447830746,22.358903658982655,130.10084074398455,175.86779834458977,610.647878610525
CDNS,Cadence Design Systems,Information Technology,Application Software,87935320064.0,0.12744895097484824,2.4016979873390687,2.609538100125386,22.396433212628896,125.98268375396952,1254.7426495076143
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,86712795136.0,0.12567708593244203,-0.33731252090308805,17.370599020530577,24.92753971882582,283.07914432904283,540.5074818950286
JCI,Johnson Controls,Industrials,Building Products,86289088512.0,0.12506298724364906,0.07808661472590295,15.619808074621243,84.73012111282361,153.1478174812474,414.3789827179409
ABNB,Airbnb,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",86084214784.0,0.12476605375097623,1.4411820855891433,7.9542908563242865,27.40905077737914,-15.32111214494094,
SHW,Sherwin-Williams,Materials,Specialty Chemicals,85217173504.0,0.12350940850868378,-0.46881643015947994,5.139855465442111,4.086229618147863,34.52110054773381,277.1275271453965
AMT,American Tower,Real Estate,Telecom Tower REITs,84720787456.0,0.12278997198363209,-0.38385443403121666,4.962853866896366,-15.402686161387125,-16.338951883304166,122.55755169438541
MRSH,Marsh McLennan,Financials,Insurance Brokers,84343717888.0,0.12224346665618048,-0.688285945883027,-3.337944845013674,-19.14630925941537,47.92512476168227,228.0580283783973
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,82529075200.0,0.11961341644641885,0.28698199619359155,8.477397043834078,49.85660069527456,78.89900894046902,243.77675838246148
DASH,DoorDash,Consumer Discretionary,Specialized Consumer Services,82454126592.0,0.11950478977104345,3.2138798638998045,-13.644838778138835,4.723017710853372,31.48596815136211,
HOOD,Robinhood Markets,Financials,Investment Banking & Brokerage,82175655936.0,0.11910118865878676,0.5785140781034759,-20.77510437357478,121.64886073205503,,
MCO,Moody's Corporation,Financials,Financial Exchanges & Data,81865760768.0,0.11865204246764277,1.0014269237886175,-7.630763342954971,9.105868449158216,48.10207477899666,402.74429975712343
ADP,Automatic Data Processing,Industrials,Human Resource & Employment Services,81856380928.0,0.11863844780775591,0.9577483699576339,-19.30471830666727,-29.255455383806318,16.81079738651885,179.06141680596423
CSX,CSX Corporation,Industrials,Rail Transportation,81300291584.0,0.11783248038204448,0.9002756057152839,20.909703988275318,60.316320140315604,42.50033858137574,471.4184052100979
MMM,3M,Industrials,Industrial Conglomerates,79742377984.0,0.115574520168959,-2.0381812313640113,-6.019447675115219,18.416402082650695,9.379075334167752,48.6501832555486
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,79227478016.0,0.11482825051609571,-0.15455376159021483,-3.3489948111515178,33.799380908594976,49.57233315791525,88.73614847127942
CRH,CRH plc,Materials,Construction Materials,79221850112.0,0.11482009372016361,1.2900422618256968,-5.90189219602959,40.93458940690808,185.2058304243612,429.6074709915279
SPG,Simon Property Group,Real Estate,Retail REITs,79006253056.0,0.11450761838487776,0.6449119229056333,14.124786561137492,44.8762109050282,137.0444645312079,70.12416642903953
HLT,Hilton Worldwide,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",78621802496.0,0.11395041542549772,0.5454112177223358,17.09055530116286,63.28920535116425,184.2030012403727,699.2785321522516
ITW,Illinois Tool Works,Industrials,Industrial Machinery & Supplies & Components,78586372096.0,0.11389906441762816,0.1542580236141955,9.98174967076908,21.113966039425836,37.54485704856015,230.65250483248167
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,78359158784.0,0.11356975307560034,-0.873526558688853,30.616483186175714,53.220236614954345,130.41874196059518,-14.57531080411002
ECL,Ecolab,Materials,Specialty Chemicals,77858586624.0,0.11284424941412756,0.3202346877378526,5.246281566374433,16.676379492504843,31.90350341864161,165.8643777003399
ORLY,O’Reilly Automotive,Consumer Discretionary,Automotive Retail,77836754944.0,0.11281260769482758,-0.939064413632873,2.756260343260264,0.11143775603985606,159.65467125096177,408.97362291177643
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",76978683904.0,0.11156896345915182,-1.12442967953017,0.1813775138023388,48.64315686977516,256.1864149536,300.52630274164363
MNST,Monster Beverage,Consumer Staples,Soft Drinks & Non-alcoholic Beverages,75551850496.0,0.10950098416558562,0.6647577269496274,1.4049365065308628,32.220516279209185,58.5831666263656,265.7589590058698
